Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-08-01,2019-08-30,2175, 14.9209622185567, 32453.09282536082
2019-08-02,2019-08-31,2168, 14.83200697987695, 32155.791132373226
2019-08-03,2019-09-01,2161, 14.886117644727685, 32168.900230256528
2019-08-04,2019-09-02,2149, 14.813355049129706, 31833.90000057974
2019-08-05,2019-09-03,2143, 14.817203435619149, 31753.266962531838
2019-08-06,2019-09-04,2156, 15.218328206936368, 32810.71561415481
2019-08-07,2019-09-05,2171, 15.091263461359706, 32763.132974611923
2019-08-08,2019-09-06,2157, 15.462722786632845, 33353.09305076705
2019-08-09,2019-09-07,2130, 15.43891166453134, 32884.88184545175
2019-08-10,2019-09-08,2127, 16.00033903259617, 34032.721122332056
2019-08-11,2019-09-09,2099, 16.028107686915607, 33642.99803483586
2019-08-12,2019-09-10,2083, 15.98849085080004, 33304.026442216484
2019-08-13,2019-09-11,2078, 16.30344433968557, 33878.557337866616
2019-08-14,2019-09-12,2072, 16.758529917900862, 34723.67398989059
2019-08-15,2019-09-13,2044, 16.401166634672755, 33523.98460127111
2019-08-16,2019-09-14,2048, 16.321146053624723, 33425.70711782343
2019-08-17,2019-09-15,2018, 15.803880733692534, 31892.231320591534
2019-08-18,2019-09-16,2028, 16.49020847720276, 33442.1427917672
2019-08-19,2019-09-17,2023, 16.09608861646563, 32562.387271109965
2019-08-20,2019-09-18,2021, 15.40858209477292, 31140.74441353607
2019-08-21,2019-09-19,2015, 15.400384692647327, 31031.775155684365
2019-08-22,2019-09-20,2021, 15.055244459243134, 30426.649052130375
2019-08-23,2019-09-21,2012, 15.494402234142242, 31174.737295094194
2019-08-24,2019-09-22,2026, 16.46997836572908, 33368.17616896712
2019-08-25,2019-09-23,2041, 16.57914652979575, 33838.03806731313
2019-08-26,2019-09-24,2053, 17.740195036513764, 36420.62040996276
2019-08-27,2019-09-25,2090, 17.761142655258325, 37120.7881494899
2019-08-28,2019-09-26,2104, 18.079306545948175, 38038.86097267496
2019-08-29,2019-09-27,2087, 16.08639265794265, 33572.30147712631
2019-08-30,2019-09-28,2113, 18.032688034357236, 38103.069816596835
2019-08-31,2019-09-29,2106, 16.731328484096398, 35236.17778750701
2019-09-01,2019-09-30,2119, 18.474400453423293, 39147.25456080396
2019-09-02,2019-10-01,2125, 19.433202909229845, 41295.55618211342
2019-09-03,2019-10-02,2142, 20.11528630813362, 43086.94327202221
2019-09-04,2019-10-03,2149, 19.735100629729693, 42410.73125328911
2019-09-05,2019-10-04,2136, 18.289395849348974, 39066.149534209406
2019-09-06,2019-10-05,2127, 18.923354540481927, 40249.97510760506
2019-09-07,2019-10-06,2115, 18.5195904582786, 39168.93381925924
2019-09-08,2019-10-07,2107, 18.868108902775248, 39755.105458147445
