Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-04-18,2019-05-17,38, 48.52304664665547, 1843.875772572908
2019-04-19,2019-05-18,40, 46.34014507576526, 1853.6058030306103
2019-04-20,2019-05-19,41, 44.83062126727445, 1838.0554719582526
2019-04-21,2019-05-20,41, 43.57392539555102, 1786.530941217592
2019-04-22,2019-05-21,42, 43.701173760189604, 1835.4492979279635
2019-04-23,2019-05-22,44, 43.25043367806331, 1903.0190818347858
2019-04-24,2019-05-23,18, 61.98127099044359, 1115.6628778279846
2019-04-25,2019-05-24,18, 61.03941210890761, 1098.709417960337
2019-04-26,2019-05-25,18, 59.66922958580301, 1074.0461325444542
2019-04-27,2019-05-26,13, 66.48789760804596, 864.3426689045974
2019-04-28,2019-05-27,15, 64.88024554972473, 973.2036832458709
2019-04-29,2019-05-28,13, 63.09661768194821, 820.2560298653267
2019-04-30,2019-05-29,18, 53.41852461561699, 961.5334430811058
2019-05-01,2019-05-30,22, 47.044439108892284, 1034.9776603956302
2019-05-02,2019-05-31,20, 48.42860404156089, 968.5720808312177
2019-05-03,2019-06-01,20, 46.72996797117132, 934.5993594234264
2019-05-04,2019-06-02,17, 49.337051109622244, 838.7298688635782
2019-05-05,2019-06-03,19, 47.110027734251304, 895.0905269507748
2019-05-06,2019-06-04,22, 40.2490748198308, 885.4796460362776
2019-05-07,2019-06-05,28, 32.45541876549909, 908.7517254339745
2019-05-08,2019-06-06,29, 32.21635410772989, 934.2742691241668
2019-05-09,2019-06-07,20, 36.53676838995838, 730.7353677991676
2019-05-10,2019-06-08,19, 35.666103486268064, 677.6559662390932
2019-05-11,2019-06-09,20, 33.14127145974234, 662.8254291948468
2019-05-12,2019-06-10,20, 30.619830662934895, 612.3966132586979
2019-05-13,2019-06-11,23, 28.33075891171538, 651.6074549694538
2019-05-14,2019-06-12,19, 29.020929760070185, 551.3976654413335
2019-05-15,2019-06-13,25, 26.57559884448641, 664.3899711121603
2019-05-16,2019-06-14,24, 24.53656572399315, 588.8775773758356
2019-05-17,2019-06-15,22, 26.584718093330665, 584.8637980532746
2019-05-18,2019-06-16,22, 27.009132106054754, 594.2009063332046
2019-05-19,2019-06-17,24, 26.736008068702176, 641.6641936488522
2019-05-20,2019-06-18,22, 26.433213355650636, 581.530693824314
2019-05-21,2019-06-19,20, 24.58530174916808, 491.70603498336163
2019-05-22,2019-06-20,20, 24.81742686532674, 496.3485373065348
2019-05-23,2019-06-21,20, 23.968780001202575, 479.3756000240515
2019-05-24,2019-06-22,20, 23.846316237889226, 476.9263247577845
2019-05-25,2019-06-23,21, 22.85107399074996, 479.87255380574913
2019-05-26,2019-06-24,21, 22.373373022523225, 469.8408334729877
2019-05-27,2019-06-25,20, 21.555210575519144, 431.10421151038287
2019-05-28,2019-06-26,20, 21.64598394016571, 432.9196788033142
2019-05-29,2019-06-27,19, 19.14264286281305, 363.710214393448
2019-05-30,2019-06-28,18, 18.60317532866727, 334.85715591601087
2019-05-31,2019-06-29,20, 19.3123872632134, 386.24774526426796
2019-06-01,2019-06-30,21, 18.8115799169143, 395.0431782552003
2019-06-02,2019-07-01,20, 18.423654292166, 368.47308584332
2019-06-03,2019-07-02,18, 19.839107837916345, 357.1039410824942
2019-06-04,2019-07-03,18, 20.536287747902477, 369.6531794622446
2019-06-05,2019-07-04,16, 19.337220274262386, 309.39552438819817
2019-06-06,2019-07-05,18, 21.585823210683582, 388.54481779230446
2019-06-07,2019-07-06,15, 23.325217447408388, 349.87826171112584
2019-06-08,2019-07-07,14, 22.182996752057978, 310.56195452881167
2019-06-09,2019-07-08,13, 22.507603163437935, 292.59884112469314
2019-06-10,2019-07-09,13, 21.607299036900415, 280.8948874797054
2019-06-11,2019-07-10,13, 20.743007075424398, 269.6590919805172
2019-06-12,2019-07-11,13, 20.795219563723816, 270.3378543284096
2019-06-13,2019-07-12,12, 17.949617371723665, 215.39540846068397
2019-06-14,2019-07-13,12, 17.231632676854716, 206.7795921222566
2019-06-15,2019-07-14,11, 15.174322670816775, 166.91754937898452
2019-06-16,2019-07-15,10, 15.019473652394016, 150.19473652394015
2019-06-17,2019-07-16,9, 15.313940122377735, 137.8254611013996
2019-06-18,2019-07-17,8, 15.522700291144789, 124.18160232915831
2019-06-19,2019-07-18,11, 13.730051124305824, 151.03056236736407
2019-06-20,2019-07-19,17, 12.240371538010129, 208.08631614617218
2019-06-21,2019-07-20,18, 11.480523756587589, 206.6494276185766
2019-06-22,2019-07-21,17, 12.50870222658586, 212.64793785195963
2019-06-23,2019-07-22,15, 13.03357318399106, 195.5035977598659
2019-06-24,2019-07-23,17, 11.313403833108296, 192.32786516284105
2019-06-25,2019-07-24,13, 12.114480461649254, 157.4882460014403
2019-06-26,2019-07-25,16, 12.44603023387658, 199.1364837420253
2019-06-27,2019-07-26,18, 11.132538941904842, 200.38570095428716
2019-06-28,2019-07-27,17, 12.645586450914042, 214.9749696655387
2019-06-29,2019-07-28,17, 12.067505464022531, 205.14759288838303
2019-06-30,2019-07-29,14, 12.881417089798715, 180.339839257182
2019-07-01,2019-07-30,13, 11.99196998743462, 155.89560983665007
2019-07-02,2019-07-31,13, 11.461980540418748, 149.00574702544372
2019-07-03,2019-08-01,12, 12.292901461274317, 147.5148175352918
2019-07-04,2019-08-02,11, 12.934749404431479, 142.28224344874627
2019-07-05,2019-08-03,10, 13.513634239688319, 135.13634239688318
