Firstdate,Lastdate,Nusers,Nusers_core,Ncore_frac,Nusers_per,Nlinks,Nlinks_core,Nlinks_per,Nlinks_core_per,L/N core,L/N per,L/N core-per
2019-12-07,2020-01-05,290,25,8.620689655172415,265,761,257,13,491,10.28,0.04905660377358491,1.7228070175438597
2019-12-08,2020-01-06,290,22,7.586206896551724,268,737,222,20,495,10.090909090909092,0.07462686567164178,1.7491166077738516
2019-12-09,2020-01-07,288,22,7.638888888888889,266,732,233,19,480,10.590909090909092,0.07142857142857142,1.7204301075268817
2019-12-10,2020-01-08,290,20,6.896551724137931,270,733,220,23,490,11.0,0.08518518518518518,1.75
2019-12-11,2020-01-09,290,20,6.896551724137931,270,720,217,19,484,10.85,0.07037037037037037,1.7347670250896057
2019-12-12,2020-01-10,291,19,6.529209621993127,272,721,215,22,484,11.31578947368421,0.08088235294117647,1.7347670250896057
2019-12-13,2020-01-11,286,19,6.643356643356643,267,701,208,25,468,10.947368421052632,0.09363295880149813,1.7080291970802919
2019-12-14,2020-01-12,292,21,7.191780821917808,271,721,226,22,473,10.761904761904763,0.08118081180811808,1.6953405017921146
2019-12-15,2020-01-13,295,20,6.779661016949152,275,731,218,23,490,10.9,0.08363636363636363,1.7375886524822695
2019-12-16,2020-01-14,296,20,6.756756756756757,276,738,219,22,497,10.95,0.07971014492753623,1.743859649122807
2019-12-17,2020-01-15,299,17,5.68561872909699,282,732,191,36,505,11.235294117647058,0.1276595744680851,1.7719298245614035
2019-12-18,2020-01-16,307,17,5.537459283387622,290,754,199,31,524,11.705882352941176,0.10689655172413794,1.78839590443686
2019-12-19,2020-01-17,307,17,5.537459283387622,290,751,195,29,527,11.470588235294118,0.1,1.7864406779661017
2019-12-20,2020-01-18,307,17,5.537459283387622,290,763,197,30,536,11.588235294117647,0.10344827586206896,1.8231292517006803
2019-12-21,2020-01-19,298,16,5.369127516778524,282,758,198,37,523,12.375,0.13120567375886524,1.8678571428571429
2019-12-22,2020-01-20,301,17,5.647840531561462,284,767,199,33,535,11.705882352941176,0.11619718309859155,1.8706293706293706
2019-12-23,2020-01-21,291,17,5.841924398625429,274,746,195,33,518,11.470588235294118,0.12043795620437957,1.8836363636363636
2019-12-24,2020-01-22,288,17,5.902777777777778,271,747,199,31,517,11.705882352941176,0.11439114391143912,1.8937728937728937
2019-12-25,2020-01-23,276,16,5.797101449275362,260,708,185,34,489,11.5625,0.13076923076923078,1.8807692307692307
2019-12-26,2020-01-24,263,15,5.7034220532319395,248,697,176,44,477,11.733333333333333,0.1774193548387097,1.9469387755102041
2019-12-27,2020-01-25,264,15,5.681818181818182,249,694,177,37,480,11.8,0.14859437751004015,1.935483870967742
2019-12-28,2020-01-26,276,15,5.434782608695652,261,711,178,34,499,11.866666666666667,0.13026819923371646,1.9118773946360152
2019-12-29,2020-01-27,270,15,5.555555555555555,255,694,172,33,489,11.466666666666667,0.12941176470588237,1.8953488372093024
2019-12-30,2020-01-28,262,16,6.106870229007634,246,651,162,32,457,10.125,0.13008130081300814,1.828
2019-12-31,2020-01-29,258,16,6.2015503875969,242,634,157,30,447,9.8125,0.12396694214876033,1.8170731707317074
2020-01-01,2020-01-30,250,17,6.8,233,611,155,29,427,9.117647058823529,0.12446351931330472,1.7941176470588236
2020-01-02,2020-01-31,251,17,6.772908366533865,234,616,141,32,443,8.294117647058824,0.13675213675213677,1.861344537815126
2020-01-03,2020-02-01,237,18,7.594936708860759,219,600,153,26,421,8.5,0.1187214611872146,1.8464912280701755
2020-01-04,2020-02-02,241,18,7.468879668049793,223,608,157,26,425,8.722222222222221,0.11659192825112108,1.8398268398268398
2020-01-05,2020-02-03,239,18,7.531380753138075,221,603,155,27,421,8.61111111111111,0.12217194570135746,1.8384279475982532
2020-01-06,2020-02-04,240,17,7.083333333333333,223,594,139,35,420,8.176470588235293,0.15695067264573992,1.834061135371179
2020-01-07,2020-02-05,235,17,7.23404255319149,218,576,134,34,408,7.882352941176471,0.1559633027522936,1.8214285714285714
2020-01-08,2020-02-06,235,15,6.382978723404255,220,561,118,40,403,7.866666666666666,0.18181818181818182,1.8235294117647058
2020-01-09,2020-02-07,227,17,7.488986784140969,210,549,128,29,392,7.529411764705882,0.1380952380952381,1.8232558139534885
2020-01-10,2020-02-08,224,15,6.696428571428571,209,552,118,38,396,7.866666666666666,0.18181818181818182,1.8679245283018868
2020-01-11,2020-02-09,221,14,6.334841628959276,207,546,104,39,403,7.428571428571429,0.18840579710144928,1.9282296650717703
2020-01-12,2020-02-10,221,14,6.334841628959276,207,544,95,34,415,6.785714285714286,0.1642512077294686,1.9761904761904763
2020-01-13,2020-02-11,221,15,6.787330316742081,206,543,118,35,390,7.866666666666666,0.16990291262135923,1.8840579710144927
2020-01-14,2020-02-12,232,15,6.4655172413793105,217,570,128,36,406,8.533333333333333,0.16589861751152074,1.8796296296296295
2020-01-15,2020-02-13,231,16,6.926406926406926,215,567,135,35,397,8.4375,0.16279069767441862,1.8211009174311927
2020-01-16,2020-02-14,229,16,6.986899563318778,213,570,140,37,393,8.75,0.17370892018779344,1.827906976744186
2020-01-17,2020-02-15,226,16,7.079646017699115,210,572,136,33,403,8.5,0.15714285714285714,1.892018779342723
2020-01-18,2020-02-16,257,16,6.22568093385214,241,630,142,32,456,8.875,0.13278008298755187,1.8688524590163935
2020-01-19,2020-02-17,259,16,6.177606177606178,243,629,143,31,455,8.9375,0.12757201646090535,1.8273092369477912
2020-01-20,2020-02-18,261,17,6.513409961685824,244,608,147,21,440,8.647058823529411,0.0860655737704918,1.746031746031746
2020-01-21,2020-02-19,257,16,6.22568093385214,241,588,144,21,423,9.0,0.08713692946058091,1.7056451612903225
2020-01-22,2020-02-20,252,16,6.349206349206349,236,586,144,24,418,9.0,0.1016949152542373,1.7272727272727273
2020-01-23,2020-02-21,255,16,6.2745098039215685,239,585,138,31,416,8.625,0.1297071129707113,1.7119341563786008
2020-01-24,2020-02-22,265,16,6.037735849056604,249,613,142,38,433,8.875,0.15261044176706828,1.7389558232931728
2020-01-25,2020-02-23,262,17,6.488549618320611,245,610,147,34,429,8.647058823529411,0.13877551020408163,1.7298387096774193
2020-01-26,2020-02-24,260,17,6.538461538461538,243,608,149,34,425,8.764705882352942,0.13991769547325103,1.7276422764227641
2020-01-27,2020-02-25,249,17,6.827309236947791,232,603,155,34,414,9.117647058823529,0.14655172413793102,1.7617021276595746
2020-01-28,2020-02-26,254,17,6.692913385826771,237,615,159,39,417,9.352941176470589,0.16455696202531644,1.759493670886076
2020-01-29,2020-02-27,251,16,6.374501992031872,235,652,167,39,446,10.4375,0.16595744680851063,1.9224137931034482
2020-01-30,2020-02-28,249,16,6.42570281124498,233,650,165,38,447,10.3125,0.1630901287553648,1.9350649350649352
2020-01-31,2020-02-29,251,16,6.374501992031872,235,659,171,37,451,10.6875,0.1574468085106383,1.9356223175965666
2020-02-01,2020-03-01,253,17,6.719367588932807,236,651,170,33,448,10.0,0.13983050847457626,1.8744769874476988
2020-02-02,2020-03-02,254,16,6.299212598425197,238,661,157,39,465,9.8125,0.1638655462184874,1.9456066945606694
2020-02-03,2020-03-03,247,16,6.477732793522267,231,652,155,39,458,9.6875,0.16883116883116883,1.9741379310344827
2020-02-04,2020-03-04,260,16,6.153846153846154,244,679,161,46,472,10.0625,0.1885245901639344,1.9344262295081966
2020-02-05,2020-03-05,260,16,6.153846153846154,244,680,174,47,459,10.875,0.19262295081967212,1.896694214876033
2020-02-06,2020-03-06,261,16,6.130268199233717,245,687,179,45,463,11.1875,0.1836734693877551,1.9053497942386832
2020-02-07,2020-03-07,261,16,6.130268199233717,245,691,184,48,459,11.5,0.19591836734693877,1.904564315352697
2020-02-08,2020-03-08,276,14,5.072463768115942,262,720,165,70,485,11.785714285714286,0.26717557251908397,1.9477911646586346
2020-02-09,2020-03-09,275,16,5.818181818181818,259,728,195,63,470,12.1875,0.24324324324324326,1.8875502008032128
2020-02-10,2020-03-10,277,14,5.054151624548736,263,752,176,78,498,12.571428571428571,0.2965779467680608,2.0
2020-02-11,2020-03-11,290,14,4.827586206896552,276,787,183,78,526,13.071428571428571,0.2826086956521739,2.0153256704980844
2020-02-12,2020-03-12,293,12,4.09556313993174,281,789,158,99,532,13.166666666666666,0.35231316725978645,2.062015503875969
2020-02-13,2020-03-13,283,12,4.240282685512367,271,775,156,100,519,13.0,0.36900369003690037,2.1183673469387756
2020-02-14,2020-03-14,284,12,4.225352112676056,272,780,160,97,523,13.333333333333334,0.35661764705882354,2.1260162601626016
2020-02-15,2020-03-15,301,12,3.9867109634551494,289,812,156,108,548,13.0,0.3737024221453287,2.115830115830116
2020-02-16,2020-03-16,295,12,4.067796610169491,283,790,153,108,529,12.75,0.38162544169611307,2.090909090909091
2020-02-17,2020-03-17,270,12,4.444444444444445,258,735,150,108,477,12.5,0.4186046511627907,2.0921052631578947
2020-02-18,2020-03-18,265,12,4.528301886792453,253,729,147,109,473,12.25,0.4308300395256917,2.1210762331838566
2020-02-19,2020-03-19,295,12,4.067796610169491,283,770,144,110,516,12.0,0.38869257950530034,2.031496062992126
2020-02-20,2020-03-20,299,13,4.3478260869565215,286,787,162,114,511,12.461538461538462,0.3986013986013986,1.9653846153846153
2020-02-21,2020-03-21,300,13,4.333333333333333,287,792,164,109,519,12.615384615384615,0.3797909407665505,1.9809160305343512
2020-02-22,2020-03-22,305,10,3.278688524590164,295,803,136,131,536,13.6,0.4440677966101695,2.0615384615384613
2020-02-23,2020-03-23,293,10,3.4129692832764507,283,794,137,124,533,13.7,0.4381625441696113,2.0984251968503935
2020-02-24,2020-03-24,289,10,3.4602076124567476,279,789,134,134,521,13.4,0.48028673835125446,2.084
2020-02-25,2020-03-25,287,10,3.484320557491289,277,793,138,127,528,13.8,0.4584837545126354,2.103585657370518
2020-02-26,2020-03-26,293,10,3.4129692832764507,283,784,131,132,521,13.1,0.4664310954063604,2.0511811023622046
2020-02-27,2020-03-27,290,8,2.7586206896551726,282,777,114,141,522,14.25,0.5,2.0963855421686746
2020-02-28,2020-03-28,288,8,2.7777777777777777,280,727,104,141,482,13.0,0.5035714285714286,1.951417004048583
2020-02-29,2020-03-29,291,8,2.7491408934707904,283,753,113,141,499,14.125,0.49823321554770317,1.996
2020-03-01,2020-03-30,286,7,2.4475524475524475,279,742,95,158,489,13.571428571428571,0.5663082437275986,2.029045643153527
2020-03-02,2020-03-31,285,7,2.456140350877193,278,736,93,156,487,13.285714285714286,0.5611510791366906,2.029166666666667
2020-03-03,2020-04-01,279,7,2.5089605734767026,272,716,89,152,475,12.714285714285714,0.5588235294117647,2.021276595744681
2020-03-04,2020-04-02,279,7,2.5089605734767026,272,717,91,150,476,13.0,0.5514705882352942,2.0084388185654007
2020-03-05,2020-04-03,268,7,2.611940298507463,261,692,92,145,455,13.142857142857142,0.5555555555555556,2.0132743362831858
2020-03-06,2020-04-04,273,7,2.5641025641025643,266,694,90,145,459,12.857142857142858,0.5451127819548872,1.9699570815450644
2020-03-07,2020-04-05,278,7,2.5179856115107913,271,710,92,147,471,13.142857142857142,0.5424354243542435,1.9707112970711298
2020-03-08,2020-04-06,275,8,2.909090909090909,267,703,106,116,481,13.25,0.4344569288389513,1.987603305785124
2020-03-09,2020-04-07,264,9,3.409090909090909,255,682,113,102,467,12.555555555555555,0.4,1.970464135021097
2020-03-10,2020-04-08,262,9,3.435114503816794,253,680,115,97,468,12.777777777777779,0.383399209486166,1.9746835443037976
2020-03-11,2020-04-09,264,10,3.787878787878788,254,661,117,88,456,11.7,0.3464566929133858,1.9
2020-03-12,2020-04-10,259,16,6.177606177606178,243,645,178,38,429,11.125,0.15637860082304528,1.7439024390243902
2020-03-13,2020-04-11,259,13,5.019305019305019,246,637,144,60,433,11.076923076923077,0.24390243902439024,1.8347457627118644
2020-03-14,2020-04-12,265,17,6.415094339622642,248,645,175,38,432,10.294117647058824,0.1532258064516129,1.7211155378486056
2020-03-15,2020-04-13,263,16,6.083650190114068,247,648,164,50,434,10.25,0.20242914979757085,1.757085020242915
2020-03-16,2020-04-14,249,17,6.827309236947791,232,634,187,38,409,11.0,0.16379310344827586,1.718487394957983
2020-03-17,2020-04-15,246,17,6.9105691056910565,229,645,191,39,415,11.235294117647058,0.1703056768558952,1.7584745762711864
2020-03-18,2020-04-16,242,17,7.024793388429752,225,642,190,35,417,11.176470588235293,0.15555555555555556,1.774468085106383
2020-03-19,2020-04-17,241,17,7.053941908713693,224,639,188,37,414,11.058823529411764,0.16517857142857142,1.7768240343347639
2020-03-20,2020-04-18,210,17,8.095238095238095,193,589,188,36,365,11.058823529411764,0.18652849740932642,1.825
2020-03-21,2020-04-19,216,18,8.333333333333334,198,583,186,46,351,10.333333333333334,0.23232323232323232,1.7462686567164178
2020-03-22,2020-04-20,213,18,8.450704225352112,195,579,187,45,347,10.38888888888889,0.23076923076923078,1.7525252525252526
2020-03-23,2020-04-21,218,19,8.715596330275229,199,582,191,51,340,10.052631578947368,0.2562814070351759,1.7171717171717171
2020-03-24,2020-04-22,220,21,9.545454545454545,199,569,188,30,351,8.952380952380953,0.1507537688442211,1.6714285714285715
2020-03-25,2020-04-23,216,19,8.796296296296296,197,570,180,32,358,9.473684210526315,0.16243654822335024,1.7294685990338163
2020-03-26,2020-04-24,216,17,7.87037037037037,199,555,161,41,353,9.470588235294118,0.20603015075376885,1.7475247524752475
2020-03-27,2020-04-25,229,18,7.860262008733624,211,581,162,30,389,9.0,0.14218009478672985,1.768181818181818
2020-03-28,2020-04-26,233,16,6.866952789699571,217,591,148,43,400,9.25,0.19815668202764977,1.82648401826484
2020-03-29,2020-04-27,237,18,7.594936708860759,219,607,156,30,421,8.666666666666666,0.136986301369863,1.8464912280701755
2020-03-30,2020-04-28,234,16,6.837606837606837,218,585,149,44,392,9.3125,0.2018348623853211,1.8232558139534885
2020-03-31,2020-04-29,233,15,6.437768240343348,218,576,137,45,394,9.133333333333333,0.20642201834862386,1.8325581395348838
2020-04-01,2020-04-30,243,15,6.172839506172839,228,592,140,42,410,9.333333333333334,0.18421052631578946,1.8141592920353982
2020-04-02,2020-05-01,249,16,6.42570281124498,233,601,149,36,416,9.3125,0.15450643776824036,1.7777777777777777
2020-04-03,2020-05-02,249,16,6.42570281124498,233,598,149,35,414,9.3125,0.15021459227467812,1.7768240343347639
2020-04-04,2020-05-03,248,16,6.451612903225806,232,598,147,37,414,9.1875,0.15948275862068967,1.8
2020-04-05,2020-05-04,241,16,6.639004149377594,225,589,143,38,408,8.9375,0.1688888888888889,1.8214285714285714
2020-04-06,2020-05-05,238,19,7.983193277310924,219,575,136,19,420,7.157894736842105,0.0867579908675799,1.8181818181818181
2020-04-07,2020-05-06,235,15,6.382978723404255,220,561,124,45,392,8.266666666666667,0.20454545454545456,1.8148148148148149
2020-04-08,2020-05-07,233,17,7.296137339055794,216,555,125,33,397,7.352941176470588,0.1527777777777778,1.812785388127854
2020-04-09,2020-05-08,235,20,8.51063829787234,215,558,140,21,397,7.0,0.09767441860465116,1.748898678414097
2020-04-10,2020-05-09,231,20,8.658008658008658,211,551,138,19,394,6.9,0.09004739336492891,1.751111111111111
2020-04-11,2020-05-10,222,19,8.558558558558559,203,531,132,23,376,6.947368421052632,0.11330049261083744,1.7327188940092166
2020-04-12,2020-05-11,213,15,7.042253521126761,198,506,119,39,348,7.933333333333334,0.19696969696969696,1.74
2020-04-13,2020-05-12,203,15,7.389162561576355,188,478,121,41,316,8.066666666666666,0.21808510638297873,1.6989247311827957
2020-04-14,2020-05-13,204,18,8.823529411764707,186,470,100,17,353,5.555555555555555,0.0913978494623656,1.756218905472637
2020-04-15,2020-05-14,202,16,7.920792079207921,186,461,100,22,339,6.25,0.11827956989247312,1.7384615384615385
2020-04-16,2020-05-15,198,16,8.080808080808081,182,443,74,16,353,4.625,0.08791208791208792,1.8385416666666667
2020-04-17,2020-05-16,202,13,6.435643564356436,189,459,58,27,374,4.461538461538462,0.14285714285714285,1.9278350515463918
2020-04-18,2020-05-17,199,10,5.025125628140704,189,453,44,42,367,4.4,0.2222222222222222,2.0164835164835164
2020-04-19,2020-05-18,203,14,6.896551724137931,189,460,76,16,368,5.428571428571429,0.08465608465608465,1.868020304568528
2020-04-20,2020-05-19,192,12,6.25,180,438,57,21,360,4.75,0.11666666666666667,1.945945945945946
2020-04-21,2020-05-20,201,14,6.965174129353234,187,456,99,17,340,7.071428571428571,0.09090909090909091,1.761658031088083
2020-04-22,2020-05-21,194,11,5.670103092783505,183,439,66,26,347,6.0,0.14207650273224043,1.8858695652173914
2020-04-23,2020-05-22,193,8,4.1450777202072535,185,429,46,49,334,5.75,0.2648648648648649,1.930635838150289
2020-04-24,2020-05-23,193,7,3.626943005181347,186,439,39,66,334,5.571428571428571,0.3548387096774194,1.941860465116279
2020-04-25,2020-05-24,195,7,3.58974358974359,188,438,41,61,336,5.857142857142857,0.324468085106383,1.92
2020-04-26,2020-05-25,175,7,4.0,168,393,42,62,289,6.0,0.36904761904761907,1.8407643312101911
2020-04-27,2020-05-26,167,7,4.191616766467066,160,391,43,74,274,6.142857142857143,0.4625,1.8639455782312926
2020-04-28,2020-05-27,167,7,4.191616766467066,160,377,43,79,255,6.142857142857143,0.49375,1.795774647887324
2020-04-29,2020-05-28,168,8,4.761904761904762,160,375,53,73,249,6.625,0.45625,1.717241379310345
2020-04-30,2020-05-29,175,15,8.571428571428571,160,403,119,31,253,7.933333333333334,0.19375,1.5521472392638036
2020-05-01,2020-05-30,167,15,8.982035928143713,152,390,114,31,245,7.6,0.20394736842105263,1.5806451612903225
2020-05-02,2020-05-31,182,16,8.791208791208792,166,416,123,30,263,7.6875,0.18072289156626506,1.5290697674418605
2020-05-03,2020-06-01,183,17,9.289617486338798,166,416,124,24,268,7.294117647058823,0.14457831325301204,1.5402298850574712
2020-05-04,2020-06-02,198,10,5.05050505050505,188,449,73,84,292,7.3,0.44680851063829785,1.7076023391812865
2020-05-05,2020-06-03,210,18,8.571428571428571,192,475,116,24,335,6.444444444444445,0.125,1.675
2020-05-06,2020-06-04,210,16,7.619047619047619,194,473,108,33,332,6.75,0.17010309278350516,1.6767676767676767
2020-05-07,2020-06-05,215,18,8.372093023255815,197,495,118,23,354,6.555555555555555,0.116751269035533,1.710144927536232
2020-05-08,2020-06-06,222,12,5.405405405405405,210,513,78,61,374,6.5,0.2904761904761905,1.8333333333333333
2020-05-09,2020-06-07,219,16,7.30593607305936,203,499,106,27,366,6.625,0.1330049261083744,1.7183098591549295
2020-05-10,2020-06-08,222,10,4.504504504504505,212,505,65,77,363,6.5,0.3632075471698113,1.8241206030150754
2020-05-11,2020-06-09,221,14,6.334841628959276,207,500,85,35,380,6.071428571428571,0.16908212560386474,1.7924528301886793
2020-05-12,2020-06-10,223,14,6.278026905829597,209,509,88,35,386,6.285714285714286,0.1674641148325359,1.8037383177570094
2020-05-13,2020-06-11,235,20,8.51063829787234,215,535,130,21,384,6.5,0.09767441860465116,1.6916299559471366
2020-05-14,2020-06-12,238,20,8.403361344537815,218,545,131,22,392,6.55,0.10091743119266056,1.696969696969697
2020-05-15,2020-06-13,241,18,7.468879668049793,223,541,108,40,393,6.0,0.17937219730941703,1.7236842105263157
2020-05-16,2020-06-14,242,19,7.851239669421488,223,556,109,39,408,5.7368421052631575,0.17488789237668162,1.7662337662337662
2020-05-17,2020-06-15,238,19,7.983193277310924,219,544,106,40,398,5.578947368421052,0.182648401826484,1.7456140350877194
2020-05-18,2020-06-16,237,16,6.751054852320675,221,543,99,59,385,6.1875,0.2669683257918552,1.742081447963801
2020-05-19,2020-06-17,234,19,8.11965811965812,215,537,105,42,390,5.526315789473684,0.19534883720930232,1.748878923766816
2020-05-20,2020-06-18,233,20,8.583690987124463,213,539,118,37,384,5.9,0.17370892018779344,1.7297297297297298
2020-05-21,2020-06-19,227,18,7.929515418502203,209,515,84,44,387,4.666666666666667,0.21052631578947367,1.8
2020-05-22,2020-06-20,232,20,8.620689655172415,212,522,113,36,373,5.65,0.16981132075471697,1.6954545454545455
2020-05-23,2020-06-21,236,20,8.474576271186441,216,525,112,35,378,5.6,0.16203703703703703,1.6875
2020-05-24,2020-06-22,237,18,7.594936708860759,219,506,82,38,386,4.555555555555555,0.1735159817351598,1.7387387387387387
2020-05-25,2020-06-23,238,14,5.882352941176471,224,505,63,73,369,4.5,0.32589285714285715,1.7242990654205608
2020-05-26,2020-06-24,242,19,7.851239669421488,223,503,94,51,358,4.947368421052632,0.22869955156950672,1.6199095022624435
2020-05-27,2020-06-25,236,17,7.203389830508475,219,480,65,49,366,3.823529411764706,0.2237442922374429,1.7023255813953488
2020-05-28,2020-06-26,235,15,6.382978723404255,220,475,57,58,360,3.8,0.2636363636363636,1.6981132075471699
2020-05-29,2020-06-27,235,17,7.23404255319149,218,480,68,48,364,4.0,0.22018348623853212,1.6851851851851851
2020-05-30,2020-06-28,234,18,7.6923076923076925,216,462,59,43,360,3.2777777777777777,0.19907407407407407,1.651376146788991
2020-05-31,2020-06-29,260,19,7.3076923076923075,241,518,71,43,404,3.736842105263158,0.17842323651452283,1.6557377049180328
2020-06-01,2020-06-30,261,18,6.896551724137931,243,522,70,48,404,3.888888888888889,0.19753086419753085,1.6763485477178424
2020-06-02,2020-07-01,264,20,7.575757575757576,244,529,74,36,419,3.7,0.14754098360655737,1.676
2020-06-03,2020-07-02,252,20,7.936507936507937,232,495,70,36,389,3.5,0.15517241379310345,1.6483050847457628
2020-06-04,2020-07-03,245,17,6.938775510204081,228,477,62,52,363,3.6470588235294117,0.22807017543859648,1.6425339366515836
2020-06-05,2020-07-04,247,18,7.287449392712551,229,487,63,51,373,3.5,0.22270742358078602,1.6504424778761062
2020-06-06,2020-07-05,262,18,6.870229007633588,244,506,57,54,395,3.1666666666666665,0.22131147540983606,1.6458333333333333
2020-06-07,2020-07-06,252,19,7.5396825396825395,233,486,71,56,359,3.736842105263158,0.24034334763948498,1.5884955752212389
2020-06-08,2020-07-07,254,19,7.480314960629921,235,493,72,58,363,3.789473684210526,0.24680851063829787,1.5991189427312775
2020-06-09,2020-07-08,254,18,7.086614173228346,236,485,52,61,372,2.888888888888889,0.2584745762711864,1.6387665198237886
2020-06-10,2020-07-09,254,18,7.086614173228346,236,486,53,60,373,2.9444444444444446,0.2542372881355932,1.6431718061674008
2020-06-11,2020-07-10,256,19,7.421875,237,487,71,56,360,3.736842105263158,0.23628691983122363,1.5720524017467248
2020-06-12,2020-07-11,246,17,6.9105691056910565,229,461,55,56,350,3.235294117647059,0.2445414847161572,1.583710407239819
2020-06-13,2020-07-12,233,11,4.721030042918455,222,438,41,94,303,3.727272727272727,0.42342342342342343,1.6203208556149733
2020-06-14,2020-07-13,233,10,4.291845493562231,223,439,41,85,313,4.1,0.3811659192825112,1.638743455497382
2020-06-15,2020-07-14,224,10,4.464285714285714,214,424,42,71,311,4.2,0.3317757009345794,1.6368421052631579
2020-06-16,2020-07-15,224,10,4.464285714285714,214,420,42,70,308,4.2,0.32710280373831774,1.6382978723404256
2020-06-17,2020-07-16,234,9,3.8461538461538463,225,442,38,81,323,4.222222222222222,0.36,1.6479591836734695
2020-06-18,2020-07-17,238,9,3.7815126050420167,229,449,38,80,331,4.222222222222222,0.34934497816593885,1.6386138613861385
2020-06-19,2020-07-18,238,9,3.7815126050420167,229,445,38,81,326,4.222222222222222,0.3537117903930131,1.6218905472636815
2020-06-20,2020-07-19,238,9,3.7815126050420167,229,459,38,90,331,4.222222222222222,0.3930131004366812,1.6467661691542288
2020-06-21,2020-07-20,234,9,3.8461538461538463,225,446,37,84,325,4.111111111111111,0.37333333333333335,1.6331658291457287
2020-06-22,2020-07-21,240,10,4.166666666666667,230,467,47,70,350,4.7,0.30434782608695654,1.6666666666666667
2020-06-23,2020-07-22,239,9,3.7656903765690375,230,473,41,83,349,4.555555555555555,0.36086956521739133,1.6859903381642511
2020-06-24,2020-07-23,236,8,3.389830508474576,228,460,41,83,336,5.125,0.36403508771929827,1.68
2020-06-25,2020-07-24,231,8,3.463203463203463,223,455,40,81,334,5.0,0.3632286995515695,1.6954314720812182
2020-06-26,2020-07-25,230,9,3.9130434782608696,221,452,46,67,339,5.111111111111111,0.3031674208144796,1.695
2020-06-27,2020-07-26,231,8,3.463203463203463,223,456,40,83,333,5.0,0.3721973094170404,1.6903553299492386
2020-06-28,2020-07-27,230,8,3.4782608695652173,222,449,37,86,326,4.625,0.38738738738738737,1.6804123711340206
2020-06-29,2020-07-28,225,8,3.5555555555555554,217,448,38,91,319,4.75,0.41935483870967744,1.6789473684210525
2020-06-30,2020-07-29,197,6,3.045685279187817,191,382,28,104,250,4.666666666666667,0.5445026178010471,1.6233766233766234
2020-07-01,2020-07-30,184,5,2.717391304347826,179,354,25,115,214,5.0,0.6424581005586593,1.5851851851851853
2020-07-02,2020-07-31,180,4,2.2222222222222223,176,341,21,119,201,5.25,0.6761363636363636,1.5703125
2020-07-03,2020-08-01,176,4,2.272727272727273,172,335,21,124,190,5.25,0.7209302325581395,1.5573770491803278
2020-07-04,2020-08-02,170,4,2.3529411764705883,166,316,21,113,182,5.25,0.6807228915662651,1.5555555555555556
2020-07-05,2020-08-03,165,3,1.8181818181818181,162,305,21,112,172,7.0,0.691358024691358,1.5636363636363637
2020-07-06,2020-08-04,145,2,1.3793103448275863,143,270,21,113,136,10.5,0.7902097902097902,1.5813953488372092
2020-07-07,2020-08-05,139,2,1.4388489208633093,137,269,23,111,135,11.5,0.8102189781021898,1.6071428571428572
2020-07-08,2020-08-06,138,1,0.7246376811594203,137,268,15,143,110,15.0,1.0437956204379562,1.5492957746478873
2020-07-09,2020-08-07,133,1,0.7518796992481203,132,267,15,142,110,15.0,1.0757575757575757,1.5492957746478873
2020-07-10,2020-08-08,138,1,0.7246376811594203,137,272,14,149,109,14.0,1.0875912408759123,1.5352112676056338
2020-07-11,2020-08-09,138,12,8.695652173913043,126,263,51,41,171,4.25,0.3253968253968254,1.5
2020-07-12,2020-08-10,142,1,0.704225352112676,141,273,11,153,109,11.0,1.0851063829787233,1.5352112676056338
2020-07-13,2020-08-11,143,12,8.391608391608392,131,280,41,55,184,3.4166666666666665,0.4198473282442748,1.546218487394958
2020-07-14,2020-08-12,145,1,0.6896551724137931,144,280,10,157,113,10.0,1.0902777777777777,1.591549295774648
2020-07-15,2020-08-13,145,1,0.6896551724137931,144,280,10,157,113,10.0,1.0902777777777777,1.6142857142857143
2020-07-16,2020-08-14,142,1,0.704225352112676,141,282,12,149,121,12.0,1.0567375886524824,1.635135135135135
2020-07-17,2020-08-15,132,11,8.333333333333334,121,265,44,47,174,4.0,0.3884297520661157,1.5675675675675675
2020-07-18,2020-08-16,130,12,9.23076923076923,118,271,50,42,179,4.166666666666667,0.3559322033898305,1.5565217391304347
2020-07-19,2020-08-17,134,11,8.208955223880597,123,282,50,51,181,4.545454545454546,0.4146341463414634,1.5603448275862069
2020-07-20,2020-08-18,129,5,3.875968992248062,124,276,34,87,155,6.8,0.7016129032258065,1.6666666666666667
2020-07-21,2020-08-19,131,11,8.396946564885496,120,279,53,43,183,4.818181818181818,0.35833333333333334,1.5913043478260869
2020-07-22,2020-08-20,124,11,8.870967741935484,113,257,50,40,167,4.545454545454546,0.35398230088495575,1.518181818181818
2020-07-23,2020-08-21,118,12,10.169491525423728,106,251,62,26,163,5.166666666666667,0.24528301886792453,1.4684684684684686
2020-07-24,2020-08-22,126,14,11.11111111111111,112,269,71,20,178,5.071428571428571,0.17857142857142858,1.5084745762711864
2020-07-25,2020-08-23,125,13,10.4,112,267,67,25,175,5.153846153846154,0.22321428571428573,1.4957264957264957
2020-07-26,2020-08-24,125,14,11.2,111,271,73,19,179,5.214285714285714,0.17117117117117117,1.5169491525423728
2020-07-27,2020-08-25,132,14,10.606060606060606,118,290,84,19,187,6.0,0.16101694915254236,1.496
